x, y, theta, stamp, 
0.547791063785553, 0.21751059591770172, 0.9804186278347373, 1761339751589352956, 
0.5645678043365479, 0.24314551055431366, 0.984934819090828, 1761339751689405070, 
0.5832692384719849, 0.27083820104599, 0.9775632989984624, 1761339751799303996, 
0.6003772020339966, 0.2965744137763977, 0.9915360538736877, 1761339751899267423, 
0.6152587532997131, 0.3201994299888611, 0.9898644338318867, 1761339751989321807, 
0.6352047920227051, 0.35006049275398254, 0.9726466612167552, 1761339752111825060, 
0.6508620977401733, 0.3723268210887909, 0.9592182273559429, 1761339752199304824, 
0.6687971353530884, 0.39694997668266296, 0.9421548041942751, 1761339752299321088, 
0.6853396892547607, 0.41904178261756897, 0.9364288751740535, 1761339752389341351, 
0.7038077712059021, 0.44398215413093567, 0.9360408012865635, 1761339752489821519, 
0.7232821583747864, 0.4712834060192108, 0.9516582879435873, 1761339752599312601, 
0.7405981421470642, 0.4965325891971588, 0.9570536162214305, 1761339752700282704, 
0.7595664858818054, 0.5242762565612793, 0.966967806586366, 1761339752809315273, 
0.7731502652168274, 0.544878363609314, 0.981168483672727, 1761339752889509365, 
0.7910028696060181, 0.5727002024650574, 1.001834346524661, 1761339752999307796, 
0.8067688345909119, 0.5987907648086548, 1.0278548169405735, 1761339753096287994, 
0.8208826184272766, 0.623324990272522, 1.0467597062794542, 1761339753189404395, 
0.8351514339447021, 0.6500632762908936, 1.0635203113369602, 1761339753289360600, 
0.8505196571350098, 0.6795336604118347, 1.0834587443578432, 1761339753399290919, 
0.8643006086349487, 0.7069323658943176, 1.0993702276905433, 1761339753497429369, 
0.8769320845603943, 0.7324459552764893, 1.1096147580060585, 1761339753589903047, 
0.8923324346542358, 0.764958381652832, 1.1197783780261625, 1761339753708942301, 
0.904553234577179, 0.7904151082038879, 1.1200662799506045, 1761339753800329270, 
0.9176035523414612, 0.8171595335006714, 1.113050393090143, 1761339753898443814, 
0.9297789931297302, 0.8419418931007385, 1.1115508308352071, 1761339753989271571, 
0.9462354779243469, 0.8746713995933533, 1.1055383256026552, 1761339754109300885, 
0.9584962129592896, 0.899043619632721, 1.0992559749514603, 1761339754200331003, 
0.9726225733757019, 0.9258806705474854, 1.0960263789467177, 1761339754299329755, 
0.9851012825965881, 0.9503819346427917, 1.090627206216527, 1761339754389276298, 
1.001828670501709, 0.9828119277954102, 1.0877005520425156, 1761339754509849652, 
1.0144673585891724, 1.0073013305664062, 1.0936894526275935, 1761339754600326387, 
1.0284044742584229, 1.0343784093856812, 1.09902272051744, 1761339754699303312, 
1.0407706499099731, 1.0588370561599731, 1.1043959698555383, 1761339754789281695, 
1.056469440460205, 1.0912668704986572, 1.1158652252766945, 1761339754909222455, 
1.0666182041168213, 1.1128082275390625, 1.1244227634822188, 1761339754999588076, 
1.0794923305511475, 1.1415903568267822, 1.1389248590532937, 1761339755099326314, 
1.0906282663345337, 1.1671264171600342, 1.151159096162008, 1761339755189346323, 
1.1045739650726318, 1.2004170417785645, 1.1613237034484793, 1761339755309533827, 
1.1155027151107788, 1.225837230682373, 1.1679110660253293, 1761339755399342556, 
1.127272129058838, 1.2541168928146362, 1.1731468062720491, 1761339755499319294, 
1.1374069452285767, 1.2789616584777832, 1.17665563890926, 1761339755590293219, 
