e, e_dot, e_int, stamp, 
-0.007505074470112394, 0.008823431611907013, -0.0011881657067060983, 1761339551144460374, 
-0.024895374337307263, -0.08116106462169313, -0.002279523318107311, 1761339551240591262, 
-0.04477308425778581, -0.12839430473715632, -0.004976067042160157, 1761339551337897172, 
-0.05392892502265534, -0.10019069232671685, -0.007926323118121302, 1761339551432981818, 
-0.0694221706486653, -0.07856791303504486, -0.011556701061791488, 1761339551544114405, 
-0.09032477272110517, -0.11856733996354624, -0.01479878124189557, 1761339551640756070, 
-0.09987175386574698, -0.10535255779747414, -0.016644462760623077, 1761339551736447965, 
-0.12086943649288884, -0.10571941003679049, -0.019937428242508905, 1761339551833037746, 
-0.11304000334086917, -0.049004486688527645, -0.023124349973461914, 1761339551944287865, 
-0.10148422452228312, 0.06358516346597493, -0.023169595806353395, 1761339552040283126, 
-0.10179367734844336, 0.03905158989576277, -0.020242584570006602, 1761339552136271160, 
-0.07743844354734186, 0.08287782333798148, -0.018030460646567784, 1761339552232973658, 
-0.06840446359228869, 0.11100428925493068, -0.017171069094902413, 1761339552344290534, 
-0.03955209245112634, 0.12625554697577807, -0.012870332716276543, 1761339552441237086, 
-0.023743409131768978, 0.1546782625813409, -0.008426038349641438, 1761339552536227677, 
0.004071272860940667, 0.15187204506205154, -0.0037739872601889562, 1761339552632408200, 
0.012448837723930684, 0.12132772849340027, -0.0005012823304993968, 1761339552744421618, 
0.019562619290613537, 0.049413076233986226, 0.00251216892260497, 1761339552841275622, 
0.03269313646812044, 0.07055491062815637, 0.0041379412731412935, 1761339552936275444, 
0.032234111765738316, 0.04447791180260724, 0.005378625501710401, 1761339553032255641, 
0.024397931533494788, -0.024878832546895917, 0.006197964474108289, 1761339553144435041, 
0.01792895642235326, -0.045558996847565404, 0.005194094011589053, 1761339553241242673, 
0.005295292080614633, -0.06659740082288963, 0.0030449555403002787, 1761339553336254622, 
-0.004902674072166491, -0.07973894890032872, 0.0011664427124558228, 1761339553432237620, 
-0.019007351757128088, -0.07737264860272156, -0.0012908710952340223, 1761339553544294841, 
-0.026554121803698205, -0.06816264083499439, -0.003499698781641724, 1761339553640288223, 
-0.03423416342623886, -0.052866310516711736, -0.005107354828838833, 1761339553736311160, 
-0.037342288473474206, -0.03743800254262583, -0.006285343287541443, 1761339553832440670, 
-0.041457665052861525, -0.023041388204948332, -0.007836515542797365, 1761339553944297450, 
-0.03334614085738563, 0.015910167197599457, -0.0077689649113755165, 1761339554040266853, 
-0.027317353853984816, 0.0490995294432478, -0.006535923439672576, 1761339554136302421, 
-0.01971444572789638, 0.04685568130529088, -0.0051916469411557396, 1761339554234038188, 
-0.011177807647448468, 0.051736043318963976, -0.004035925164581659, 1761339554344305465, 
-0.0031197465921302125, 0.05378397965558307, -0.002338571301330342, 1761339554440309913, 
0.003066780551491455, 0.04946435626753403, -0.000718697904880956, 1761339554536286336, 
0.008400413796536998, 0.03998282351396951, 0.0005345033573332884, 1761339554632405763, 
0.013100602240468273, 0.03224292097108979, 0.0017205111872760164, 1761339554746379803, 
0.014650459019977635, 0.019247855116393042, 0.0025050492343805164, 1761339554840285184, 
0.013682612395342186, 0.0021408129720567244, 0.0026227894818452303, 1761339554936282550, 
0.014503829910483379, -0.0005219625435322958, 0.0027476767953053347, 1761339555032713444, 
0.008441421940922567, -0.014877030797067911, 0.0025700442140006606, 1761339555146781655, 
0.002541251480034923, -0.03874841118009923, 0.001763464083978811, 1761339555240289673, 
