e, e_dot, e_int, stamp, 
-0.005824157346098313, -0.032945442363990406, -0.0005059226219398546, 115458000000, 
-0.019790927184144325, -0.04655589946015337, -0.00209594945842273, 115662000000, 
-0.019790927184144325, -0.04655589946015337, -0.0030270674476257976, 115662000000, 
-8.272926156493998e-05, 0.06569399307526462, -0.0026443055753235726, 115866000000, 
-8.272926156493998e-05, 0.06569399307526462, -0.0013304257138182802, 115866000000, 
-0.0155964823689696, -0.05171251035801553, -0.0010507960594732986, 116070000000, 
-0.0155964823689696, -0.05171251035801553, -0.0020850462666336094, 116070000000, 
-0.009435827591974477, 0.020535515923317076, -0.0027085861553275783, 116274000000, 
-0.009435827591974477, 0.020535515923317076, -0.002297875836861237, 116274000000, 
-0.015210606179460018, -0.019249261958285135, -0.002272150757560598, 116478000000, 
-0.015210606179460018, -0.019249261958285135, -0.002657135996726301, 116478000000, 
0.004406569745528999, 0.06539058641663005, -0.0017343095075594023, 116648000000, 
0.004406569745528999, 0.06539058641663005, -0.0004264977792268014, 116648000000, 
-0.011653914405374555, -0.053534947169678514, -0.00018938499428777049, 116852000000, 
-0.011653914405374555, -0.053534947169678514, -0.0012600839376813407, 116852000000, 
-0.012931393664426749, -0.004258264196840648, -0.0024159481650117237, 117056000000, 
-0.012931393664426749, -0.004258264196840648, -0.002501113448948537, 117056000000, 
0.011659764136792816, 0.08197052600406522, -0.0009468682128040455, 117260000000, 
0.011659764136792816, 0.08197052600406522, 0.0006925423072772589, 117260000000, 
0.007505616881839372, -0.01384715751651148, 0.0020550096770283336, 117464000000, 
0.007505616881839372, -0.01384715751651148, 0.001778066526698104, 117464000000, 
0.020312460288744005, 0.04268947802301545, 0.0023549129368281834, 117668000000, 
0.020312460288744005, 0.04268947802301545, 0.003208702497288492, 117668000000, 
0.020312460288744005, 0.0, 0.004062492057748801, 117668000000, 
0.0017032058592585386, -0.06203084809828489, 0.0028218750957831034, 117872000000, 
