odom_x, odom_y, odom_th, odom_vx, odom_yawrate, pf_x, pf_y, pf_th, stamp, 
0.9712861165193161, -0.7114932873188802, -0.7468644155742031, 0.10699035199190732, -0.0070870825706926726, 0.9718205970610628, -0.6629857065919256, -0.7488038129131095, 400716000000, 
0.9871616298264245, -0.7262127856967155, -0.7483854669804294, 0.10510268533991785, -0.007274545481310518, 0.9877447373781526, -0.6761836445163747, -0.7496641623962381, 400920000000, 
1.0001816223692137, -0.73831787628299, -0.749510622400842, 0.10323092843202089, 0.001221518966872874, 1.0120913356367767, -0.6880590237021695, -0.7481074111438172, 401090000000, 
1.0155099425081004, -0.7525809453050102, -0.7494016587312663, 0.10128981867526837, -0.0008975884186616153, 1.02179151414736, -0.7107844361083641, -0.7497659800681276, 401294000000, 
1.0304906451533085, -0.7665220211322431, -0.7499023944903694, 0.09911516839090082, -0.010659170941751606, 1.0339725942875426, -0.7122661852453447, -0.7508823462435755, 401498000000, 
1.0499369376489838, -0.7846594833226701, -0.7507145330265479, 0.09665002694356808, -0.0002332973958908387, 1.045123713984184, -0.7258491145991856, -0.7509273116953943, 401770000000, 
1.0642420466860296, -0.7980050759344247, -0.7509302876936146, 0.09556147166468862, -0.002141720071215625, 1.0593506113455504, -0.7503872427203346, -0.7494808199161063, 401974000000, 
1.0760679902579569, -0.8090486424309521, -0.7514314389783464, 0.09426065911525094, -0.0012214898565000897, 1.0763680295269877, -0.7687356210945968, -0.7511518087861122, 402144000000, 
1.0900471716683382, -0.8221114747592694, -0.751545604790247, 0.0920634977818412, 0.0049795298940784, 1.0852626986816836, -0.7774454874529015, -0.7521663928693821, 402348000000, 
1.1036447389489517, -0.8348049862739328, -0.7503769088724039, 0.08977066818270604, 0.008313448643616269, 1.1063444440538235, -0.7893147863724354, -0.7500993919148672, 402552000000, 
1.1169508095463787, -0.8471919415584729, -0.7487954208016097, 0.088300591173714, 0.00931969096109872, 1.1149879696950047, -0.798650808299498, -0.7492516328988277, 402756000000, 
1.1278973975705764, -0.8573506773760492, -0.7474356349995973, 0.08660292528798655, 0.0010909051675186516, 1.1280398843378427, -0.79354041491434, -0.7452770430504037, 402926000000, 
1.1407819246150102, -0.8692892421480379, -0.747072622196798, 0.08505658059120245, 0.0030786379961484462, 1.1448894826905436, -0.8147739095757704, -0.7473890186361317, 403130000000, 
1.153472461564433, -0.8810398226689753, -0.7475888221347722, 0.08444159663579744, -0.019237475029517184, 1.1573452837641176, -0.8320674113740817, -0.7462134470682456, 403334000000, 
1.1639290845581054, -0.8907534273117794, -0.7495320094022935, 0.082591135690308, -0.004672200587746054, 1.1647080736131974, -0.8358058360718663, -0.749378103280064, 403504000000, 
1.1761646917724877, -0.902156188334421, -0.7508713280522932, 0.08056506117072626, -0.004719254936053679, 1.1773646289470445, -0.8552596760796574, -0.7485827834994149, 403708000000, 
1.1880935960099377, -0.913297509097676, -0.7516801000952579, 0.07946222503221848, -0.0038613790439206413, 1.1870250957312691, -0.8612882172840469, -0.7481207085753728, 403912000000, 
1.2036865168127897, -0.9278837786558572, -0.7521231856736147, 0.07744697429628077, -0.0002071359367723244, 1.1993243175897585, -0.8710452637692412, -0.7495767988310197, 404184000000, 
1.2151210312261054, -0.9385815710971775, -0.7522408856819698, 0.07634893810323565, -0.0010898644884757276, 1.2089703553636255, -0.8737496332509497, -0.753512382027569, 404388000000, 
1.2207956163176585, -0.9438927382632439, -0.7524172823556211, 0.07618572638166635, -0.001252694614525971, 1.2187284526584659, -0.8852463537736248, -0.7569469053707182, 404490000000, 
